Acceleration (%),Battery Capacity (kWh),Energy Efficiency (km/kWh),Weight of Vehicle (kg),Range (km)
58.70440886314775,80,5.349912489077073,1357,427.99299912616584
76.69103736636305,63,3.0,1235,189.0
79.03768581526475,81,3.0,1772,243.0
46.08280860507476,99,4.826089041437133,2119,477.7828151022762
91.08224152392816,63,3.0625056412469007,1581,192.93785539855475
48.47509103945771,83,4.502912367945892,1370,373.74172653950905
67.56229980838802,62,4.86502829188348,1884,301.63175409677575
70.36211370684184,80,5.245607101775016,1372,419.64856814200124
48.762442030894974,54,5.342579316805683,1502,288.49928310750687
76.33884613111908,63,3.758865782475434,1611,236.80854429595234
59.942777406263424,52,3.0,1621,156.0
79.46066844130412,48,3.0,1373,144.0
52.854190340318965,76,4.639029251751274,1945,352.5662231330968
82.94574048210622,41,4.195046135302819,2169,171.9968915474156
74.96166181229283,69,3.0,1398,207.0
37.512641441457724,56,3.0,2307,168.0
91.62653544722205,79,4.814418386036685,1232,380.33905249689815
36.831845388626924,44,5.526299315869851,1538,243.15716989827345
94.70234874930851,48,3.0,1812,144.0
34.828392610803675,94,4.816284347191994,1649,452.73072863604744
59.09958152426091,44,4.132091634413365,2261,181.81203191418808
55.189213256668936,99,3.0,2137,297.0
89.44103065052103,94,3.257214694486862,1479,306.17818128176503
85.84007643077629,53,4.580461547738282,1481,242.76446203012895
84.94231058049515,80,3.770690912619853,1287,301.65527300958826
73.02071678956335,73,4.987013174863149,1786,364.0519617650099
70.45629420897083,74,3.8955669191387448,1426,288.2719520162671
83.37793428544366,99,3.9879655529464886,1997,394.80858974170235
34.87404456451948,72,3.0348750749734177,1991,218.51100539808607
83.66211553814922,79,3.0,1980,237.0
63.552588983201844,68,5.140900732542118,1384,349.58124981286403
42.891711404549305,47,3.0958511800027697,1499,145.50500546013018
95.68335429295553,41,3.0697309826721613,1612,125.85897028955861
52.12171193997898,96,3.0,2010,288.0
56.57985969077578,68,3.0,1263,204.0
73.17913532956672,64,3.723772025699275,2486,238.3214096447536
68.58048799227018,88,5.07731184155989,2101,446.80344205727033
38.89795301213048,56,5.016261865858901,2373,280.91066448809846
94.94918005427553,67,3.0,1608,201.0
72.8439098590298,83,3.0,2061,249.0
71.0256773399464,85,3.0,1225,255.0
63.31199005901048,40,3.9398919408001136,1333,157.59567763200454
34.933669656325925,169,1.8306233151193774,1921,309.37534025517476
46.415618779190375,75,3.207238583431062,2052,240.54289375732964
43.173787943839244,97,6.029999444602819,1337,584.9099461264734
64.94386305860532,66,3.0,2302,198.0
61.83243027268453,68,4.104752550563258,1501,279.12317343830154
66.68430049849746,60,3.0,2330,180.0
49.56446960445067,40,4.121372876886252,2137,164.85491507545007
36.0190345851999,72,6.153106147577031,1474,443.02364262554624
39.34638001334962,63,4.583225002652789,1558,288.7431751671257
84.14474036557851,96,3.0,1729,288.0
64.1689810755432,83,3.0,1499,249.0
47.563288816307285,53,3.0,2014,159.0
41.27333717395704,49,4.7253000911264005,1817,231.53970446519364
61.69035162191224,47,3.0,2168,141.0
75.75351145460371,47,3.931450151273418,1554,184.77815710985064
,64,,2305,332.3889615933749
82.72693707680476,76,3.8348271116319115,2097,291.44686048402525
66.34512734075135,41,3.0,2433,123.0
38.319776533129286,60,4.491928006506103,2228,269.5156803903662
70.51889449133499,68,5.128792861171152,2268,348.7579145596383
73.193331920739,78,3.0,2349,234.0
98.47635552002706,88,3.0,1950,264.0
71.58294950297243,42,3.0,2364,126.0
85.99120715864953,83,3.0,1477,249.0
99.67018349861648,97,3.0,2228,291.0
77.4956007800712,96,3.8503678310303906,1568,369.6353117789175
,46,,2075,189.0476781570697
34.439498708839864,83,3.208347404264175,1769,266.2928345539265
45.83520319643739,47,3.0,2286,141.0
36.53051549579918,67,4.225784217669623,2092,283.12754258386474
57.62845408901674,87,3.0,1280,261.0
71.56010839318027,46,3.0,1347,138.0
38.27727371826872,98,3.2662562324166537,2328,320.0931107768321
35.846492694844706,73,6.044910920328671,2148,441.27849718399295
80.2352226787687,81,3.0,2135,243.0
64.26310278146754,46,3.0,1844,138.0
53.60468565201714,49,3.0,2465,147.0
65.50256049777818,56,5.135980338790484,2423,287.6148989722671
54.46086758790295,47,3.287033985618735,1609,154.49059732408054
93.14203108739575,55,3.0,2218,165.0
90.4943231100534,77,3.0,2276,231.0
57.56026213329514,58,3.293087825901498,1586,190.9990939022869
54.86957230790682,77,3.0,1605,231.0
52.594287720254115,89,4.85833518727847,2196,432.3918316677839
73.22040504640125,69,3.823320223838921,1765,263.80909544488554
48.883842763599866,95,3.0,1269,285.0
84.16130810971488,41,3.6204047816536313,2169,148.43659604779887
97.89925183962559,90,4.8681394950679975,1674,438.13255455611977
70.44637805472355,55,5.280939866149849,1458,290.4516926382417
92.34925858050434,43,4.131999881926695,1839,177.67599492284788
41.16505992509953,69,5.1851203930098375,2047,357.77330711767877
98.2848160351964,85,3.0,1881,255.0
52.76759055629022,49,3.0,1497,147.0
63.2056991522051,91,3.0,2495,273.0
38.241217435578776,81,5.617544502788467,2182,455.0211047258659
59.27486730766868,59,3.127979931435111,1304,184.55081595467155
68.34505266228162,57,4.4579550412323705,1828,254.10343735024512
77.76923035317927,77,3.0,2173,231.0
55.38619942851037,58,3.1108301004820658,1722,180.4281458279598
79.11704801879394,46,3.0,1458,138.0
50.24463060811309,83,5.226159489256322,2383,433.7712376082747
78.01693173629062,91,3.61168616907763,1947,328.66344138606433
61.47948225871187,58,3.0,1511,174.0
34.31289257699692,41,4.381877541962056,1877,179.6569792204443
88.68334618542568,94,3.0,1869,282.0
94.08465259890075,74,4.686791486598771,2481,346.82257000830907
49.17105622556566,46,3.3196442633512504,1658,152.70363611415752
59.677019831487,55,4.0342875690578035,1442,221.88581629817918
91.13815457200691,57,3.0,1299,171.0
73.12379071896608,79,3.7373672873993975,2170,295.2520157045524
40.011288415821994,47,4.725611179693346,1519,222.10372544558726
42.56711852167728,94,5.634749921237286,2093,529.6664925963049
58.709743113163825,88,4.507561186259308,1936,396.66538439081916
66.52920355970708,41,3.0,1537,123.0
42.92438285378959,99,4.383918786289426,1311,434.0079598426532
49.95838586639281,79,3.6449330468326475,1693,287.94971069977913
88.88063046068416,99,3.0,1724,297.0
52.636183186246996,90,3.0,1617,270.0
87.36066218233533,43,4.80646492271815,1970,206.67799167688045
82.2587315515828,54,3.0,1797,162.0
52.89925488054145,87,3.8616302765892607,1433,335.96183406326566
60.119016344183926,49,4.144909919222481,2416,203.10058604190158
78.67723645059192,83,3.0,2223,249.0
49.16820278987126,91,5.849889677840748,2232,532.339960683508
69.18471851964064,85,3.0,2475,255.0
70.65607303893279,52,3.0,1488,156.0
75.22242435324358,89,4.407400665315546,1379,392.25865921308355
76.07650885901981,92,4.442602231649049,2081,408.71940531171253
34.10965996687308,81,4.737726052628977,1969,383.75581026294714
85.59446192310322,62,3.0,2108,186.0
90.86839740801173,87,3.0,2310,261.0
90.03480730699832,52,3.0,1688,156.0
63.45724434228269,55,3.1065719131699208,1308,170.86145522434563
89.88020857019303,96,3.0,1827,288.0
43.01906731638578,48,3.0,2452,144.0
59.61584907528673,80,5.630217261258925,2169,450.41738090071397
73.57346134808252,49,5.404130390647003,1235,264.80238914170315
57.541914032642396,42,3.0,1516,126.0
70.226668455561,80,3.0,2057,240.0
79.37484947208944,91,4.111979427930458,1432,374.1901279416717
84.29022576242849,77,4.954195484177774,2439,381.4730522816886
73.38265163002623,67,3.0,2424,201.0
,88,,2168,310.6301656671384
85.01563592660374,52,4.862232060583439,1855,252.83606715033883
81.95109372244222,54,3.0,1265,162.0
85.90766431149376,71,3.0,2458,213.0
45.78308563982179,91,3.472149231709754,1608,315.9655800855876
91.7546288761541,47,3.3505777712349953,1299,157.47715524804477
69.02067543017277,99,3.0,2427,297.0
38.15656732649904,82,6.211414816828125,1693,509.3360149799062
38.21306158456291,73,3.1668730535091014,1636,231.1817329061644
81.01880875514512,68,3.11685517153862,1539,211.94615166462614
93.24375891696303,41,3.0,1989,123.0
64.74452659552098,189,1.8872914090785653,2368,356.6980763158488
79.66340592683078,84,4.689170914072328,1494,393.8903567820755
51.66935059604889,86,3.0,2025,258.0
69.84771387861572,94,4.996643312438238,1585,469.68447136919434
88.94297313337839,72,3.884713368832071,1397,279.69936255590915
36.25646791406421,77,4.01235171956133,1310,308.95108240622244
69.4506879960677,54,4.913222615248957,1556,265.31402122344366
60.86074597261422,90,5.176518162019711,2141,465.886634581774
68.9334870498333,70,3.0,1385,210.0
64.52095307873145,45,5.4969760207200276,1421,247.36392093240124
98.53289491588231,53,3.469003586503627,2201,183.85719008469223
63.256757710133535,42,3.3618581625971498,1276,141.1980428290803
89.29139090252602,69,3.0,1922,207.0
67.08344896648845,65,5.08720127199765,2255,330.6680826798472
97.18598673254691,40,3.0,1968,120.0
97.0933852955611,50,4.928757684600874,2087,246.4378842300437
76.18516089866185,98,3.483521630477382,1356,341.38511978678343
47.27903102719519,61,3.0,2233,183.0
94.67979907161826,54,3.0,1452,162.0
42.807130655505496,56,4.119917386868243,1394,230.7153736646216
67.30059154828012,79,3.0,1753,237.0
44.24158807944461,87,5.1666810830512615,1456,449.5012542254598
69.80742131588539,75,3.0,2401,225.0
67.22706510964181,70,3.4650241390737753,1474,242.55168973516427
74.61151569105579,69,3.7272161783235873,2132,257.17791630432754
92.12365338804553,51,4.9754513744319135,1277,253.7480200960276
34.24517674030961,41,3.817155596659563,1416,156.50337946304208
42.12865505025405,54,5.610818656212857,1376,302.9842074354942
87.01162649069177,78,4.412858261392246,2171,344.20294438859514
67.10358772542784,78,4.525782584416937,1855,353.0110415845211
73.62029465476526,67,4.151997972994094,2372,278.1838641906043
61.671211574400495,97,3.0,1445,291.0
65.10803042070269,52,3.0,2249,156.0
87.5815562481485,41,4.014265055980582,1597,164.58486729520385
54.704505734433276,71,3.0,1674,213.0
47.19253701754296,81,3.0,2385,243.0
98.7872015145218,74,4.8262927859830285,1592,357.1456661627441
34.56228064671613,85,3.0,1558,255.0
99.72376194521081,71,3.0,2445,213.0
53.57989794192978,86,3.9628204571086156,2305,340.80255931134093
80.14090334477903,55,3.0,1296,165.0
52.57775351169737,60,3.179910274112606,1894,190.79461644675635
71.08032156714302,90,4.4115214041173765,2017,397.0369263705639
52.17782403607727,84,3.681228525255699,1758,309.2231961214787
89.46223778612058,59,3.0,2304,177.0
60.742955765332475,66,3.0,2338,198.0
81.12561170648517,50,3.3325930582848864,1909,166.62965291424433
68.74658628276742,69,4.561054167898766,1363,314.7127375850149
39.266878532178644,42,6.2121997136212075,1307,260.9123879720907
45.899990186370744,44,4.6319655345719575,2134,203.80648352116611
34.929751018032235,64,5.097178553744539,1329,326.2194274396505
80.04076642629677,88,5.076389897620548,2466,446.72231099060826
90.60517963002285,51,4.79536349031153,1252,244.56353800588803
82.81809281681912,53,3.092926005991596,2059,163.92507831755458
93.44208196575735,47,3.0,2153,141.0
88.1616256386539,87,5.0876363788481065,1903,442.6243649597853
51.19981779229187,95,3.4204003725898318,1275,324.938035396034
90.70076577249634,70,3.0,2230,210.0
45.398463513965986,48,3.6457215656353434,1219,174.9946351504965
,49,,2081,182.11458646124
75.97444882880411,65,3.0,1585,195.0
64.58340402896093,82,3.0,1270,246.0
81.32256409003267,49,3.0,2125,147.0
96.45782649973098,41,3.0,1470,123.0
86.37201665295512,55,4.79245919099567,1347,263.58525550476185
36.07109158310744,96,3.0,2288,288.0
79.05816368209601,60,3.0,1857,180.0
91.6181351061011,77,4.91543125405841,1629,378.48820656249757
81.02148736860904,96,5.197705169866507,2424,498.97969630718467
57.23104856961817,85,3.679019986316675,2108,312.7166988369174
97.87105413671725,49,4.432891042135075,2488,217.21166106461865
96.69228629194117,55,3.0,1289,165.0
95.18733744317976,48,3.0,1699,144.0
55.29248813243976,44,4.10245993518733,1724,180.50823714824253
44.84181801794825,60,4.080303325027857,2044,244.81819950167142
94.36778191444644,64,5.084457643398912,1742,325.4052891775304
49.14210682555486,46,3.0,2394,138.0
89.29386917395146,91,3.0,1713,273.0
87.86446827460415,52,3.5373453797979035,1885,183.941959749491
77.24718503339174,44,3.055732793174414,1807,134.45224289967422
35.74402536831747,93,4.431891771656605,2435,412.1659347640642
85.364742558677,67,3.621625371534768,1943,242.64889989282946
67.81039803259719,73,3.0,1860,219.0
,54,,2350,162.0
49.641084936817734,64,4.003935215420542,2482,256.2518537869147
58.726057108734764,53,3.0,1445,159.0
92.84478073846499,87,4.045920631296799,2009,351.99509492282147
64.52016080248927,94,4.689761497796823,1858,440.83758079290135
36.74334704135984,73,4.644054095791255,1968,339.0159489927616
35.45711750188401,82,4.399410790485732,1202,360.75168481982996
58.03147351942547,40,4.96835625085511,1934,198.7342500342044
38.705387485767574,72,3.315321201957977,1370,238.70312654097435
,87,,1430,444.2084358348157
66.76775297914665,54,3.0,2348,162.0
73.2644424215917,87,3.0,1504,261.0
37.806248841991916,68,3.7763475107566675,2422,256.7916307314534
44.045305647456345,41,4.713481452463846,2119,193.25273955101767
76.29307748545772,90,3.0,2394,270.0
81.80083031331492,78,4.603999696749332,1493,359.1119763464479
67.49285471547375,46,3.0,1311,138.0
57.3307683255437,87,5.45351408658879,1290,474.4557255332247
76.24936389181643,93,3.0,1442,279.0
90.74995901220433,66,3.719343004161976,1796,245.4766382746904
83.44706401195432,99,3.944167906218479,2259,390.4726227156294
69.50468022720452,88,4.303412552327151,1687,378.70030460478927
49.37803431714354,91,3.0,1448,273.0
98.90448043424419,69,3.0,1606,207.0
58.8427436710381,72,4.052205752090625,2254,291.75881415052504
96.81760096889148,47,3.0,2118,141.0
77.10812996487527,83,4.184127618201177,2389,347.2825923106977
,91,,1711,445.3566902647733
90.37976454041905,49,3.9719155347351753,2184,194.6238612020236
65.79604754928322,43,4.274384723995948,2235,183.79854313182577
34.66744824191832,53,5.175236504781055,2347,274.2875347533959
92.26651845807913,84,3.363574561795838,2369,282.5402631908504
47.35457041905291,49,5.356615351356196,1683,262.4741522164536
63.31502737280707,42,5.722438664271753,1272,240.3424238994136
91.18036398444586,88,3.3019060742163404,2216,290.56773453103796
50.02487004713184,89,5.3895859832240784,2300,479.673152506943
60.516540333515486,59,5.395108656548912,1706,318.31141073638577
45.95156667785837,83,5.110541800053832,1800,424.174969404468
53.17813195642025,67,4.0374539130208404,1815,270.5094121723963
95.76309485411714,84,3.870035665154953,2180,325.08299587301605
49.16955499492517,59,5.459421591739908,1352,322.10587391265454
,94,,1238,432.6534122008213
55.649021771951936,92,3.0,2069,276.0
37.49662371111879,48,5.041045121812327,1976,241.97016584699168
82.19550813450151,50,3.3658426770214476,2490,168.29213385107238
62.15651588920878,96,4.7748833357646685,1343,458.3888002334082
73.29194815074013,87,5.104824010851238,1446,444.1196889440577
82.2743534042946,95,4.073513620804638,2040,386.9837939764406
90.21898657114681,54,5.0943274290551805,1334,275.09368116897974
81.62258780858274,52,3.0,1631,156.0
82.45824966294548,51,4.0976593785455515,1905,208.98062830582313
41.41036408406569,66,3.0,2110,198.0
36.03463502931133,59,5.70715592882928,1910,336.72219980092757
79.69781377932415,64,3.0,1212,192.0
51.00821742971596,90,3.0,1658,270.0
84.30424787047347,99,3.0,1205,297.0
36.90898610138873,70,3.0,1719,210.0
99.66333240812946,95,3.0,2022,285.0
88.83245164130967,40,3.977370570694725,1262,159.094822827789
81.58685177536822,58,3.9276579500798263,2069,227.80416110462994
53.76218818022477,44,5.537017463757809,1265,243.62876840534358
47.232964996950706,81,5.123617793903707,1870,415.01304130620025
75.17465826551373,60,3.0,1749,180.0
91.09487890264667,67,5.166254249073493,1491,346.13903468792404
83.26421005735992,59,3.4269686025738064,2414,202.19114755185458
89.4205567666468,41,3.0,2121,123.0
,65,,2367,321.2314697976083
36.23122662158099,82,3.0,1386,246.0
38.372240923604465,77,6.025034123455274,1489,463.9276275060561
76.18680334413884,45,5.328760710799579,2435,239.79423198598107
89.75453418539159,81,3.0,2143,243.0
